Wall time,Step,Value
1634278511.4727044,9,2.9404053688049316
1634278535.160705,19,2.9404053688049316
1634278551.4997046,29,5.564812183380127
1634278565.9967053,39,5.564812183380127
1634278582.154205,49,5.571866035461426
1634278596.3022048,59,5.571866035461426
1634278610.2232046,69,5.579126834869385
1634278620.6212058,79,5.579126834869385
1634278633.4217045,89,5.445652961730957
1634278645.3667047,99,5.445652961730957
1634278658.4127042,109,5.448416233062744
1634278668.7017043,119,5.448416233062744
1634278680.4322045,129,5.453711032867432
1634278690.3837051,139,5.453711032867432
1634278700.3127046,149,5.453711032867432
1634278712.4212046,159,5.442276954650879
1634278722.3547046,169,5.442276954650879
1634278734.4667046,179,5.51447057723999
1634278743.7252045,189,5.51447057723999
1634278753.5587046,199,5.51447057723999
1634278765.4467044,209,5.464744567871094
1634278775.1242046,219,5.464744567871094
1634278786.742705,229,5.533782482147217
1634278796.2747054,239,5.533782482147217
1634278805.6112046,249,5.533782482147217
1634278817.4102042,259,5.582952499389648
1634278826.9787047,269,5.582952499389648
1634278838.6232047,279,5.586283206939697
1634278848.0757046,289,5.586283206939697
1634278860.3477054,299,5.539872646331787
1634278870.3182044,309,5.539872646331787
1634278879.9027045,319,5.539872646331787
1634278892.1482043,329,5.599149703979492
1634278902.0612047,339,5.599149703979492
1634278914.9632046,349,5.631832122802734
1634278925.0682044,359,5.631832122802734
1634278938.0322049,369,5.602480411529541
1634278951.5392072,379,5.602480411529541
1634278965.7127042,389,5.762415885925293
1634278979.0767045,399,5.762415885925293
1634278995.2872043,409,5.972177505493164
1634279008.4412036,419,5.972177505493164
1634279022.164205,429,5.927346229553223
1634279034.6577044,439,5.927346229553223
1634279049.5702047,449,6.602323532104492
1634279062.015205,459,6.602323532104492
1634279076.4397047,469,6.339203834533691
1634279089.1212056,479,6.339203834533691
1634279103.1477046,489,6.321011543273926
1634279115.3482046,499,6.321011543273926
1634279131.1342053,509,7.250951766967773
1634279144.0547056,519,7.250951766967773
1634279164.2897048,529,8.477784156799316
1634279180.1397042,539,6.997076988220215
1634279194.076704,549,6.997076988220215
1634279211.1252065,559,7.232297897338867
1634279225.6907058,569,7.232297897338867
1634279240.256205,579,7.899442672729492
1634279253.245205,589,7.899442672729492
1634279270.0742044,599,8.652060508728027
1634279287.7952046,609,8.838244438171387
1634279302.238205,619,8.838244438171387
1634279320.4162045,629,9.88719654083252
1634279336.142704,639,9.88719654083252
1634279355.6362042,649,9.416842460632324
1634279370.3787036,659,9.416842460632324
1634279391.787204,669,8.393411636352539
1634279413.1087048,679,10.402652740478516
1634279431.0692046,689,10.402652740478516
1634279450.4077055,699,9.964210510253906
1634279469.2397048,709,7.670325756072998
1634279482.2567046,719,7.670325756072998
1634279498.5837052,729,7.270510673522949
1634279512.765206,739,7.270510673522949
1634279528.2017047,749,7.123908996582031
1634279541.0417047,759,7.123908996582031
1634279557.7312055,769,6.960208892822266
1634279571.3252044,779,6.960208892822266
1634279584.5517068,789,6.960208892822266
1634279600.1077054,799,7.277493953704834
1634279613.351706,809,7.277493953704834
1634279629.7047045,819,7.8403143882751465
1634279643.126706,829,7.8403143882751465
1634279661.6692069,839,9.412195205688477
1634279680.0552058,849,10.092597007751465
1634279695.4192047,859,10.092597007751465
1634279712.7717044,869,8.627157211303711
1634279725.9642048,879,8.627157211303711
1634279741.2297046,889,8.55770492553711
1634279753.9227052,899,8.55770492553711
1634279768.6067052,909,7.802462100982666
1634279780.8197067,919,7.802462100982666
1634279795.5967047,929,7.65859842300415
